orderid,customerid,productid,orderdate,quantity,orderamt,salesrep
17488,AH4803,A802a,2022-09-05,3426,34842.42,Ravi
17489,MD4706,W8931,2022-09-06,44,1989.68,Harry
17490,AM4609,A802a,2022-09-06,9023,91763.91,Liam
17491,OF1425,A802a,2022-09-06,507,5156.19,Leslie
17492,SS3300,W8931,2022-09-06,6482,293116.04,Ravi
17493,MD4706,A802a,2022-09-06,610,6203.7,Harry
17494,MD4706,A802a,2022-09-06,7211,73335.87,Zuri
17495,SC9489,W8931,2022-09-06,581,26272.82,Ravi
17496,OS4150,Q28R3,2022-09-06,211,37205.63,Leslie
17497,OS4150,EE05x,2022-09-06,7415,2691793.3,Leslie
17498,MD4706,A802a,2022-09-07,10,101.7,Róisín
17499,SC8893,R9S10,2022-09-07,6810,298482.3,Ravi
17500,AI3651,R9S10,2022-09-07,10289,450966.87,Róisín
17501,OM8279,BC111d,2022-09-07,6509,411889.52,Róisín
17502,MC7659,A802a,2022-09-07,316,3213.72,Róisín
17503,OF1425,A802a,2022-09-07,5612,57074.04,Harry
17504,OS9656,A802a,2022-09-07,362,3681.54,Ravi
17505,OS8224,A802a,2022-09-07,284,2888.28,Róisín
17506,AM4609,A802a,2022-09-07,6237,63430.29,Ravi
17507,SB0048,Q28R3,2022-09-08,5874,1035762.42,Leslie
17508,SS3300,W8931,2022-09-08,137,6195.14,Ravi
17509,SS3300,BC111d,2022-09-08,7227,457324.56,Ravi
17510,AM4609,W8931,2022-09-08,440,19896.8,Zuri
17511,SC9489,Q28R3,2022-09-08,6376,1124280.08,Harry
17512,TM4374,BC111d,2022-09-08,576,36449.28,Róisín
17513,SC9489,R9S10,2022-09-09,42,1840.86,Ravi
17514,AR4667,BC111d,2022-09-09,7830,495482.4,Zuri
17515,SC9489,JQ9322,2022-09-09,7113,177753.87,Ravi
17516,CD7311,BC111d,2022-09-09,340,21515.2,Leslie
17517,CD7311,A802a,2022-09-09,299,3040.83,Ravi
17518,SS3300,EE05x,2022-09-09,484,175701.68,Ravi
17519,SV2319,BC111d,2022-09-09,6436,407270.08,Róisín
17520,CE4482,A802a,2022-09-10,446,4535.82,Harry
17521,OM8279,A802a,2022-09-12,5307,53972.19,Ravi
17522,MC7659,W8931,2022-09-12,3721,168263.62,Harry
17523,AH4803,Q28R3,2022-09-12,48,8463.84,Róisín
17524,TM3521,A802a,2022-09-12,275,2796.75,Liam
17525,TM3521,A802a,2022-09-12,4803,48846.51,Leslie
17526,OS6792,Q28R3,2022-09-12,188,33150.04,Zuri
17527,TM3521,A802a,2022-09-12,4522,45988.74,Róisín
17528,AH4803,Q28R3,2022-09-13,7302,1287561.66,Róisín
17529,OS4150,A802a,2022-09-13,507,5156.19,Harry
17530,SB0048,A802a,2022-09-13,285,2898.45,Leslie
17531,QE1185,BC111d,2022-09-13,9177,580720.56,Róisín
17532,CE4482,W8931,2022-09-14,206,9315.32,Róisín
17533,SS3300,W8931,2022-09-14,9186,415390.92,Liam
17534,AD1457,JQ9322,2022-09-14,293,7322.07,Ravi
17535,QS2174,W8931,2022-09-14,7735,349776.7,Róisín
17536,QS2917,A802a,2022-09-14,296,3010.32,Leslie
17537,OS9656,A802a,2022-09-14,483,4912.11,Róisín
17538,AI3651,W8931,2022-09-14,482,21796.04,Leslie
17539,SS3300,R9S10,2022-09-14,496,21739.68,Liam
17540,TS4266,BC111d,2022-09-14,8061,510100.08,Leslie
17541,AM4609,A802a,2022-09-15,33,335.61,Leslie
17542,AM4609,Q28R3,2022-09-15,7045,1242244.85,Róisín
17543,AD1457,A802a,2022-09-15,6244,63501.48,Ravi
17544,NV2970,BC111d,2022-09-15,5700,360696.0,Harry
17545,SV2319,Q28R3,2022-09-16,8699,1533894.67,Ravi
17546,AI3651,A802a,2022-09-16,383,3895.11,Zuri
17547,AM4609,Q28R3,2022-09-16,278,49019.74,Liam
17548,AI3651,JQ9322,2022-09-16,1008,25189.92,Ravi
17549,MC7659,A802a,2022-09-16,6219,63247.23,Ravi
17550,NV2970,A802a,2022-09-16,10185,103581.45,Zuri
17551,QE1185,BC111d,2022-09-17,236,14934.08,Róisín
17552,CD7311,A802a,2022-09-19,4794,48754.98,Ravi
17553,TS4266,W8931,2022-09-19,6158,278464.76,Ravi
17554,AM4609,A802a,2022-09-19,4898,49812.66,Zuri
17555,TM4374,W8931,2022-09-19,537,24283.14,Harry
17556,OS9656,JQ9322,2022-09-19,10235,255772.65,Róisín
17557,OI5050,A802a,2022-09-19,10775,109581.75,Zuri
17558,CE4482,A802a,2022-09-19,6508,66186.36,Róisín
17559,AH4803,A802a,2022-09-20,3813,38778.21,Zuri
17560,AH4803,R9S10,2022-09-20,3542,155245.86,Róisín
17561,QS2174,A802a,2022-09-20,83,844.11,Róisín
17562,SC8893,BC111d,2022-09-20,2655,168008.4,Róisín
17563,MD4706,R9S10,2022-09-20,171,7494.93,Zuri
17564,SV2319,JQ9322,2022-09-20,5971,149215.29,Róisín
17565,OS9656,A802a,2022-09-21,9412,95720.04,Róisín
17566,SI4896,Q28R3,2022-09-21,7730,1363030.9,Róisín
17567,QS2917,W8931,2022-09-21,291,13159.02,Leslie
17568,TS4266,BC111d,2022-09-21,4503,284949.84,Leslie
17569,OS9656,W8931,2022-09-21,162,7325.64,Ravi
17570,SB0048,A802a,2022-09-21,676,6874.92,Leslie
17571,OS8224,A802a,2022-09-21,6368,64762.56,Liam
17572,TM3521,Q28R3,2022-09-21,279,49196.07,Róisín
17573,OM8279,W8931,2022-09-22,29,1311.38,Leslie
17574,AR4667,A802a,2022-09-22,9729,98943.93,Zuri
17575,MC7659,Q28R3,2022-09-22,8827,1556464.91,Róisín
17576,SB0048,BC111d,2022-09-22,11283,713988.24,Ravi
17577,OF1425,A802a,2022-09-22,628,6386.76,Leslie
17578,QE1185,A802a,2022-09-22,5466,55589.22,Róisín
17579,OS6792,BC111d,2022-09-22,8685,549586.8,Ravi
17580,TS4266,BC111d,2022-09-22,259,16389.52,Zuri
17581,SB0048,BC111d,2022-09-22,261,16516.08,Róisín
17582,CD7311,BC111d,2022-09-23,552,34930.56,Róisín
17583,MD4706,A802a,2022-09-23,7066,71861.22,Róisín
17584,OS8224,BC111d,2022-09-23,8064,510289.92,Ravi
17585,SC8893,JQ9322,2022-09-23,7000,174930.0,Róisín
17586,SC9489,W8931,2022-09-23,289,13068.58,Ravi
17587,SB9448,A802a,2022-09-23,3641,37028.97,Liam
17588,AH4803,W8931,2022-09-24,425,19218.5,Ravi
17589,NS7598,Q28R3,2022-09-26,9052,1596139.16,Zuri
17590,OF1425,W8931,2022-09-26,39,1763.58,Liam
17591,SS3300,JQ9322,2022-09-26,7344,183526.56,Ravi
17592,QS2174,A802a,2022-09-26,6289,63959.13,Róisín
17593,AI3651,Q28R3,2022-09-26,493,86930.69,Róisín
17594,SS3300,A802a,2022-09-26,708,7200.36,Ravi
17595,TM4374,BC111d,2022-09-26,8141,515162.48,Ravi
17596,QS2174,Q28R3,2022-09-26,680,119904.4,Róisín
17597,QS2174,EE05x,2022-09-26,374,135769.48,Róisín
17598,OS8224,A802a,2022-09-26,9894,100621.98,Ravi
17599,OS6792,A802a,2022-09-27,6497,66074.49,Ravi
17600,OF1425,A802a,2022-09-27,6980,70986.6,Liam
17601,AD1457,A802a,2022-09-27,416,4230.72,Róisín
17602,SC9489,BC111d,2022-09-27,229,14491.12,Róisín
17603,NS7598,A802a,2022-09-27,5525,56189.25,Harry
17604,OS9656,W8931,2022-09-27,6513,294517.86,Róisín
17605,TM3521,A802a,2022-09-27,341,3467.97,Leslie
17606,AM4609,BC111d,2022-09-28,571,36132.88,Róisín
17607,SC9489,Q28R3,2022-09-28,6263,1104354.79,Róisín
17608,NV2970,A802a,2022-09-28,5816,59148.72,Zuri
17609,MD4706,BC111d,2022-09-28,865,54737.2,Zuri
17610,SS3300,A802a,2022-09-28,5615,57104.55,Ravi
17611,TM4374,A802a,2022-09-28,7402,75278.34,Ravi
17612,TM3521,W8931,2022-09-28,37,1673.14,Leslie
17613,MD4706,W8931,2022-09-29,8244,372793.68,Zuri
17614,CD7311,BC111d,2022-09-29,7575,479346.0,Róisín
17615,AD1457,R9S10,2022-09-29,7558,331267.14,Ravi
17616,MC7659,BC111d,2022-09-29,8366,529400.48,Leslie
17617,MD4706,A802a,2022-09-29,658,6691.86,Zuri
17618,OS9656,Q28R3,2022-09-29,7133,1257761.89,Ravi
17619,OS9656,A802a,2022-09-30,235,2389.95,Leslie
17620,OI7366,JQ9322,2022-09-30,3185,79593.15,Ravi
17621,TM4374,JQ9322,2022-09-30,7620,190423.8,Ravi
17622,OF1425,W8931,2022-09-30,454,20529.88,Ravi
17623,AD1457,W8931,2022-09-30,8276,374240.72,Róisín
17624,OS4150,Q28R3,2022-09-30,5671,999967.43,Ravi
17625,OM8279,BC111d,2022-09-30,10155,642608.4,Harry
17626,TF4085,A802a,2022-09-30,6723,68372.91,Róisín
17627,SV2319,Q28R3,2022-09-30,7267,1281390.11,Róisín
17628,SI4896,A802a,2022-10-03,320,3254.4,Ravi
17629,QS2174,W8931,2022-10-03,615,27810.3,Liam
17630,AD1457,Q28R3,2022-10-03,3173,559495.09,Ravi
17631,AM4609,A802a,2022-10-03,9003,91560.51,Zuri
17632,OS6792,W8931,2022-10-03,731,33055.82,Róisín
17633,SV2319,A802a,2022-10-03,6315,64223.55,Ravi
17634,QS2174,W8931,2022-10-03,6568,297004.96,Róisín
17635,OS4150,JQ9322,2022-10-03,7201,179952.99,Leslie
17636,AH4803,BC111d,2022-10-04,417,26387.76,Leslie
17637,SB1511,A802a,2022-10-04,11611,118083.87,Zuri
17638,OM8279,W8931,2022-10-04,5329,240977.38,Leslie
17639,OF1425,A802a,2022-10-04,4799,48805.83,Zuri
17640,OS9656,BC111d,2022-10-04,471,29804.88,Róisín
17641,TM3521,W8931,2022-10-04,8473,383149.06,Leslie
17642,NV2970,A802a,2022-10-05,2974,30245.58,Zuri
17643,QS2174,A802a,2022-10-05,2027,20614.59,Zuri
17644,OI7366,A802a,2022-10-05,650,6610.5,Róisín
17645,SB0048,A802a,2022-10-05,168,1708.56,Róisín
17646,NS7598,JQ9322,2022-10-05,635,15868.65,Zuri
17647,OI7366,A802a,2022-10-06,426,4332.42,Ravi
17648,TM3521,A802a,2022-10-06,3743,38066.31,Leslie
17649,OI5050,A802a,2022-10-06,389,3956.13,Ravi
17650,OM8279,W8931,2022-10-06,348,15736.56,Róisín
17651,OS4150,A802a,2022-10-06,285,2898.45,Róisín
17652,AM4609,W8931,2022-10-06,6988,315997.36,Róisín
17653,AM4609,R9S10,2022-10-07,593,25991.19,Róisín
17654,MC7659,A802a,2022-10-07,140,1423.8,Róisín
17655,TS4266,A802a,2022-10-07,130,1322.1,Harry
17656,OS8224,A802a,2022-10-07,7923,80576.91,Ravi
17657,AM4609,W8931,2022-10-07,4722,213528.84,Harry
17658,OS8224,A802a,2022-10-07,5896,59962.32,Ravi
17659,OM8279,BC111d,2022-10-07,384,24299.52,Leslie
17660,AI3651,JQ9322,2022-10-08,6915,172805.85,Ravi
17661,SS3300,BC111d,2022-10-09,7398,468145.44,Leslie
17662,MD4706,EE05x,2022-10-10,6994,2538961.88,Zuri
17663,TM3521,JQ9322,2022-10-10,4509,112679.91,Ravi
17664,QE1185,W8931,2022-10-10,193,8727.46,Ravi
17665,AD1457,W8931,2022-10-10,26,1175.72,Róisín
17666,SI4896,A802a,2022-10-10,89,905.13,Harry
17667,SS3300,A802a,2022-10-10,4177,42480.09,Róisín
17668,CD7311,BC111d,2022-10-10,416,26324.48,Ravi
17669,MD4706,A802a,2022-10-10,332,3376.44,Zuri
17670,SV2319,A802a,2022-10-10,222,2257.74,Ravi
17671,AM4609,A802a,2022-10-11,9825,99920.25,Liam
17672,AI3651,JQ9322,2022-10-11,230,5747.7,Ravi
17673,AI0569,A802a,2022-10-11,433,4403.61,Zuri
17674,AR4667,BC111d,2022-10-11,8208,519402.24,Leslie
17675,AM4609,W8931,2022-10-11,8427,381068.94,Ravi
17676,AM4609,A802a,2022-10-11,97,986.49,Zuri
17677,SB9448,A802a,2022-10-11,7258,73813.86,Róisín
17678,AH4803,A802a,2022-10-11,7609,77383.53,Ravi
17679,OS4150,W8931,2022-10-11,436,19715.92,Liam
17680,QS2917,W8931,2022-10-12,58,2622.76,Leslie
17681,SB9448,A802a,2022-10-12,6633,67457.61,Harry
17682,QS2174,BC111d,2022-10-12,207,13098.96,Harry
17683,MD4706,R9S10,2022-10-12,277,12140.91,Róisín
17684,SC8893,A802a,2022-10-12,242,2461.14,Róisín
17685,TM3521,A802a,2022-10-12,155,1576.35,Leslie
17686,CD7311,W8931,2022-10-12,5956,269330.32,Róisín
17687,CD7311,A802a,2022-10-12,5175,52629.75,Harry
17688,AI3651,A802a,2022-10-12,9051,92048.67,Harry
17689,AD1457,JQ9322,2022-10-13,4712,117752.88,Róisín
17690,OS8224,BC111d,2022-10-13,122,7720.16,Ravi
17691,AM4609,A802a,2022-10-13,412,4190.04,Ravi
17692,TF4085,BC111d,2022-10-13,7179,454287.12,Róisín
17693,TF4085,A802a,2022-10-13,6691,68047.47,Ravi
17694,MD4706,W8931,2022-10-13,7062,319343.64,Zuri
17695,TF4085,A802a,2022-10-13,426,4332.42,Ravi
17696,OS8224,A802a,2022-10-14,2287,23258.79,Liam
17697,TM4374,BC111d,2022-10-14,47,2974.16,Leslie
17698,AM4609,BC111d,2022-10-14,7709,487825.52,Leslie
17699,SS3300,A802a,2022-10-14,721,7332.57,Róisín
17700,QS2917,A802a,2022-10-14,7684,78146.28,Zuri
17701,OS8224,A802a,2022-10-14,452,4596.84,Liam
17702,MD4706,W8931,2022-10-14,7952,359589.44,Zuri
17703,SS3300,A802a,2022-10-14,582,5918.94,Ravi
17704,TM3521,A802a,2022-10-16,552,5613.84,Róisín
17705,TF6550,W8931,2022-10-17,182,8230.04,Róisín
17706,SS3300,A802a,2022-10-17,10457,106347.69,Liam
17707,AM4609,Q28R3,2022-10-17,556,98039.48,Róisín
17708,QS2917,BC111d,2022-10-17,5770,365125.6,Liam
17709,QS2174,A802a,2022-10-17,6402,65108.34,Róisín
17710,AM4609,A802a,2022-10-17,12,122.04,Róisín
17711,OS8224,A802a,2022-10-17,507,5156.19,Róisín
17712,SC8893,Q28R3,2022-10-17,93,16398.69,Ravi
17713,OS8224,A802a,2022-10-18,712,7241.04,Róisín
17714,OI5050,A802a,2022-10-18,5614,57094.38,Leslie
17715,TF6550,JQ9322,2022-10-18,148,3698.52,Róisín
17716,TF4085,A802a,2022-10-18,8242,83821.14,Róisín
17717,OI7366,W8931,2022-10-18,6171,279052.62,Róisín
17718,MD4706,A802a,2022-10-19,6727,68413.59,Zuri
17719,OM8279,W8931,2022-10-19,484,21886.48,Róisín
17720,QE1185,A802a,2022-10-19,8894,90451.98,Ravi
17721,TS4266,W8931,2022-10-19,419,18947.18,Róisín
17722,OM8279,JQ9322,2022-10-19,338,8446.62,Liam
17723,OS9656,JQ9322,2022-10-19,384,9596.16,Harry
17724,DS7471,W8931,2022-10-20,7556,341682.32,Róisín
17725,OS8224,W8931,2022-10-20,527,23830.94,Róisín
17726,NS7598,Q28R3,2022-10-20,284,50077.72,Róisín
17727,AM4609,A802a,2022-10-21,4761,48419.37,Ravi
17728,AD1457,W8931,2022-10-21,587,26544.14,Ravi
17729,TS4266,Q28R3,2022-10-21,356,62773.48,Zuri
17730,QE1185,W8931,2022-10-21,7097,320926.34,Róisín
17731,QS2174,A802a,2022-10-21,7124,72451.08,Liam
17732,TM3521,A802a,2022-10-24,5937,60379.29,Liam
17733,OM8279,A802a,2022-10-24,8301,84421.17,Leslie
17734,TS4266,A802a,2022-10-24,5625,57206.25,Zuri
17735,SV2319,BC111d,2022-10-24,10797,683234.16,Róisín
17736,OM8279,BC111d,2022-10-24,5847,369998.16,Zuri
17737,AD1457,R9S10,2022-10-24,425,18627.75,Ravi
17738,QS2174,BC111d,2022-10-24,9646,610398.88,Zuri
17739,CE4482,W8931,2022-10-25,9013,407567.86,Róisín
17740,OF1425,BC111d,2022-10-25,8311,525920.08,Leslie
17741,TM3521,A802a,2022-10-25,7364,74891.88,Róisín
17742,OS9656,BC111d,2022-10-25,6053,383033.84,Ravi
17743,TM4374,A802a,2022-10-25,566,5756.22,Ravi
17744,MD4706,BC111d,2022-10-25,8456,535095.68,Leslie
17745,AD1457,BC111d,2022-10-25,219,13858.32,Róisín
17746,TF6550,A802a,2022-10-25,167,1698.39,Ravi
17747,OS8224,R9S10,2022-10-26,2930,128421.9,Róisín
17748,SS3300,A802a,2022-10-26,346,3518.82,Ravi
17749,OM8279,A802a,2022-10-26,8812,89618.04,Róisín
17750,SB9448,EE05x,2022-10-26,8337,3026497.74,Ravi
17751,QS2917,A802a,2022-10-26,261,2654.37,Zuri
17752,OS6792,A802a,2022-10-26,7470,75969.9,Róisín
17753,TF6550,BC111d,2022-10-26,428,27083.84,Róisín
17754,TF4085,W8931,2022-10-27,7391,334221.02,Ravi
17755,QS2174,W8931,2022-10-27,3166,143166.52,Leslie
17756,AH4803,W8931,2022-10-27,7340,331914.8,Ravi
17757,OM8279,R9S10,2022-10-27,9,394.47,Zuri
17758,OS8224,BC111d,2022-10-28,228,14427.84,Ravi
17759,TM3521,BC111d,2022-10-28,235,14870.8,Zuri
17760,OS9656,A802a,2022-10-28,10980,111666.6,Róisín
17761,MD4706,BC111d,2022-10-28,516,32652.48,Harry
17762,TM4374,W8931,2022-10-28,195,8817.9,Ravi
17763,CE4482,W8931,2022-10-28,441,19942.02,Róisín
17764,AD1457,A802a,2022-10-28,682,6935.94,Ravi
17765,OI7366,JQ9322,2022-10-28,6167,154113.33,Ravi
17766,SC9489,A802a,2022-10-28,6057,61599.69,Ravi
17767,TM4374,A802a,2022-10-29,3205,32594.85,Róisín
17768,QS2174,BC111d,2022-10-30,10383,657036.24,Róisín
17769,MD4706,W8931,2022-10-31,93,4205.46,Zuri
17770,OS9656,Q28R3,2022-10-31,8202,1446258.66,Ravi
17771,AH4803,BC111d,2022-10-31,480,30374.4,Leslie
17772,SV2319,A802a,2022-10-31,448,4556.16,Ravi
17773,OF1425,A802a,2022-10-31,598,6081.66,Leslie
17774,SI4896,A802a,2022-10-31,776,7891.92,Róisín
17775,SS3300,W8931,2022-10-31,413,18675.86,Ravi
17776,OF1425,W8931,2022-10-31,853,38572.66,Leslie
17777,OM8279,A802a,2022-11-01,2864,29126.88,Leslie
17778,OS8224,A802a,2022-11-01,6268,63745.56,Ravi
17779,TS4266,A802a,2022-11-01,6820,69359.4,Zuri
17780,OM8279,W8931,2022-11-01,4990,225647.8,Leslie
17781,MC7659,A802a,2022-11-01,5883,59830.11,Róisín
17782,AM4609,A802a,2022-11-01,140,1423.8,Liam
17783,AM4609,A802a,2022-11-02,251,2552.67,Róisín
17784,DS7471,Q28R3,2022-11-02,187,32973.71,Róisín
17785,AH4803,BC111d,2022-11-02,5740,363227.2,Ravi
17786,SS3300,W8931,2022-11-02,355,16053.1,Ravi
17787,MC7659,BC111d,2022-11-02,215,13605.2,Róisín
17788,TM3521,A802a,2022-11-03,5688,57846.96,Zuri
17789,MC7659,A802a,2022-11-03,6889,70061.13,Ravi
17790,QS2917,BC111d,2022-11-03,296,18730.88,Róisín
17791,AM4609,W8931,2022-11-03,710,32106.2,Zuri
17792,SC8893,A802a,2022-11-03,357,3630.69,Ravi
17793,AH4803,BC111d,2022-11-03,616,38980.48,Róisín
17794,AI3651,BC111d,2022-11-04,7374,466626.72,Zuri
17795,TS4266,W8931,2022-11-04,21,949.62,Róisín
17796,AM4609,A802a,2022-11-04,271,2756.07,Róisín
17797,SB9448,W8931,2022-11-04,376,17002.72,Zuri
17798,AH4803,A802a,2022-11-04,9382,95414.94,Ravi
17799,OM8279,A802a,2022-11-04,6312,64193.04,Liam
17800,SB9448,W8931,2022-11-04,5558,251332.76,Leslie
17801,SV2319,A802a,2022-11-04,5398,54897.66,Ravi
17802,OF1425,A802a,2022-11-07,15,152.55,Zuri
17803,OM8279,JQ9322,2022-11-07,110,2748.9,Leslie
17804,OS9656,W8931,2022-11-07,7127,322282.94,Róisín
17805,TF6550,W8931,2022-11-07,9493,429273.46,Ravi
17806,OS6792,A802a,2022-11-07,6621,67335.57,Róisín
17807,TS4266,W8931,2022-11-07,6593,298135.46,Róisín
17808,AM4609,W8931,2022-11-07,8588,388349.36,Zuri
17809,SV2319,W8931,2022-11-07,4410,199420.2,Ravi
17810,AD1457,A802a,2022-11-08,581,5908.77,Róisín
17811,SS3300,BC111d,2022-11-08,562,35563.36,Ravi
17812,NV2970,W8931,2022-11-08,5098,230531.56,Ravi
17813,CE4482,Q28R3,2022-11-09,5339,941425.87,Ravi
17814,MC7659,A802a,2022-11-09,5867,59667.39,Harry
17815,SS3300,W8931,2022-11-09,770,34819.4,Ravi
17816,OM8279,A802a,2022-11-09,7443,75695.31,Zuri
17817,QS2174,W8931,2022-11-09,4565,206429.3,Leslie
17818,AI3651,W8931,2022-11-09,3857,174413.54,Leslie
17819,OM8279,Q28R3,2022-11-09,7329,1292322.57,Róisín
17820,OI5050,W8931,2022-11-09,7346,332186.12,Harry
17821,SS3300,A802a,2022-11-09,1463,14878.71,Ravi
17822,OS6792,BC111d,2022-11-10,5905,373668.4,Ravi
17823,MD4706,EE05x,2022-11-10,2226,808082.52,Zuri
17824,MD4706,W8931,2022-11-10,5435,245770.7,Ravi
17825,SC9489,BC111d,2022-11-10,168,10631.04,Róisín
17826,SC8893,JQ9322,2022-11-10,10221,255422.79,Harry
17827,MD4706,Q28R3,2022-11-10,150,26449.5,Leslie
17828,SS3300,A802a,2022-11-10,4506,45826.02,Ravi
17829,SC9489,R9S10,2022-11-11,4063,178081.29,Harry
17830,OS9656,BC111d,2022-11-11,6160,389804.8,Ravi
17831,OS9656,W8931,2022-11-11,4307,194762.54,Ravi
17832,SS3300,JQ9322,2022-11-11,410,10245.9,Ravi
17833,AH4803,R9S10,2022-11-11,501,21958.83,Ravi
17834,MC7659,A802a,2022-11-11,603,6132.51,Róisín
17835,MC7659,A802a,2022-11-12,6381,64894.77,Róisín
17836,TF4085,W8931,2022-11-14,6301,284931.22,Róisín
17837,TS4266,JQ9322,2022-11-14,4715,117827.85,Ravi
17838,SB0048,JQ9322,2022-11-14,7337,183351.63,Leslie
17839,AM4609,A802a,2022-11-14,370,3762.9,Leslie
17840,OF1425,EE05x,2022-11-14,5321,1931629.42,Róisín
17841,OS4150,A802a,2022-11-15,7843,79763.31,Leslie
17842,MC7659,W8931,2022-11-15,513,23197.86,Harry
17843,OF1425,A802a,2022-11-15,457,4647.69,Róisín
17844,DS7471,W8931,2022-11-15,3738,169032.36,Róisín
17845,SS3300,A802a,2022-11-15,5728,58253.76,Róisín
17846,OF1425,A802a,2022-11-16,327,3325.59,Róisín
17847,SC9489,A802a,2022-11-16,363,3691.71,Róisín
17848,OM8279,A802a,2022-11-16,431,4383.27,Zuri
17849,MC7659,A802a,2022-11-16,330,3356.1,Ravi
17850,MC7659,BC111d,2022-11-16,2256,142759.68,Leslie
17851,OS8224,BC111d,2022-11-17,5009,316969.52,Ravi
17852,QS2174,A802a,2022-11-17,5351,54419.67,Liam
17853,AI3651,A802a,2022-11-17,376,3823.92,Leslie
17854,QS2174,Q28R3,2022-11-17,8320,1467065.6,Zuri
17855,AI3651,BC111d,2022-11-17,6524,412838.72,Zuri
17856,AD1457,A802a,2022-11-17,2358,23980.86,Ravi
17857,QE1185,BC111d,2022-11-17,773,48915.44,Róisín
17858,OI7366,Q28R3,2022-11-18,658,116025.14,Róisín
17859,TF4085,EE05x,2022-11-18,632,229428.64,Róisín
17860,AD1457,W8931,2022-11-18,285,12887.7,Róisín
17861,CD7311,JQ9322,2022-11-18,523,13069.77,Róisín
17862,TF6550,W8931,2022-11-18,144,6511.68,Róisín
17863,TM4374,A802a,2022-11-20,6716,68301.72,Róisín
17864,MC7659,BC111d,2022-11-21,825,52206.0,Ravi
17865,OM8279,A802a,2022-11-21,313,3183.21,Zuri
17866,QS2174,EE05x,2022-11-21,4341,1575869.82,Róisín
17867,OS8224,A802a,2022-11-21,430,4373.1,Ravi
17868,MD4706,A802a,2022-11-21,5447,55395.99,Zuri
17869,SS3300,A802a,2022-11-21,4193,42642.81,Róisín
17870,SB9448,A802a,2022-11-21,196,1993.32,Zuri
17871,CE4482,JQ9322,2022-11-22,5729,143167.71,Harry
17872,AM4609,A802a,2022-11-22,7118,72390.06,Harry
17873,MD4706,A802a,2022-11-22,390,3966.3,Zuri
17874,OM8279,W8931,2022-11-23,9342,422445.24,Zuri
17875,SS3300,EE05x,2022-11-23,4969,1803846.38,Ravi
17876,CD7311,R9S10,2022-11-23,7273,318775.59,Ravi
17877,SC9489,A802a,2022-11-23,6650,67630.5,Ravi
17878,QS2174,A802a,2022-11-23,5547,56412.99,Róisín
17879,AH4803,A802a,2022-11-23,296,3010.32,Ravi
17880,AI3651,BC111d,2022-11-24,4394,278052.32,Róisín
17881,OS8224,W8931,2022-11-24,7810,353168.2,Róisín
17882,OS8224,BC111d,2022-11-24,1432,90616.96,Róisín
17883,MC7659,Q28R3,2022-11-24,237,41790.21,Ravi
17884,OM8279,A802a,2022-11-24,391,3976.47,Liam
17885,AH4803,BC111d,2022-11-24,177,11200.56,Ravi
17886,CE4482,BC111d,2022-11-25,5558,351710.24,Róisín
17887,OS8224,A802a,2022-11-25,5514,56077.38,Liam
17888,NV2970,W8931,2022-11-25,5567,251739.74,Leslie
17889,OM8279,A802a,2022-11-25,8640,87868.8,Leslie
17890,OS8224,Q28R3,2022-11-25,7123,1255998.59,Ravi
17891,TM4374,A802a,2022-11-25,6007,61091.19,Zuri
17892,QS2174,JQ9322,2022-11-25,797,19917.03,Leslie
17893,AM4609,BC111d,2022-11-25,187,11833.36,Róisín
17894,SS3300,BC111d,2022-11-28,4186,264890.08,Harry
17895,OI7366,W8931,2022-11-28,343,15510.46,Ravi
17896,CD7311,Q28R3,2022-11-28,556,98039.48,Ravi
17897,OI5050,A802a,2022-11-28,430,4373.1,Zuri
17898,AR4667,A802a,2022-11-28,4669,47483.73,Róisín
17899,TS4266,W8931,2022-11-28,2025,91570.5,Róisín
17900,OS9656,BC111d,2022-11-28,7091,448718.48,Róisín
17901,OS9656,A802a,2022-11-28,528,5369.76,Ravi
17902,TS4266,A802a,2022-11-28,577,5868.09,Leslie
17903,MD4706,W8931,2022-11-29,7709,348600.98,Ravi
17904,CI2071,JQ9322,2022-11-29,361,9021.39,Zuri
17905,CE4482,A802a,2022-11-29,165,1678.05,Róisín
17906,TF4085,R9S10,2022-11-29,4625,202713.75,Ravi
17907,SS3300,A802a,2022-11-29,137,1393.29,Ravi
17908,NS7598,A802a,2022-11-29,4989,50738.13,Róisín
17909,OI5050,W8931,2022-11-29,732,33101.04,Zuri
17910,TM3521,A802a,2022-11-29,7872,80058.24,Harry
17911,SI4896,JQ9322,2022-11-30,4639,115928.61,Ravi
17912,QS2174,A802a,2022-11-30,412,4190.04,Ravi
17913,MC7659,W8931,2022-11-30,6406,289679.32,Róisín
17914,OF1425,JQ9322,2022-12-01,230,5747.7,Róisín
17915,TM3521,A802a,2022-12-01,573,5827.41,Leslie
17916,OS6792,A802a,2022-12-01,5060,51460.2,Harry
17917,TS4266,A802a,2022-12-01,8210,83495.7,Róisín
17918,OS9656,BC111d,2022-12-02,7098,449161.44,Ravi
17919,MD4706,A802a,2022-12-02,7185,73071.45,Zuri
17920,AI3651,W8931,2022-12-02,700,31654.0,Leslie
17921,TM3521,R9S10,2022-12-02,5523,242073.09,Leslie
17922,OS6792,A802a,2022-12-02,7955,80902.35,Ravi
17923,AS7990,W8931,2022-12-05,191,8637.02,Ravi
