orderid,customerid,productid,orderdate,quantity,orderamt,salesrep
19749,RS9813,JQ9322,2022-07-29,324,8096.76,Ethan
19750,NM1588,A802a,2022-07-29,361,3671.37,Hannah
19751,QI5038,A802a,2022-07-29,377,3834.09,Sam
19752,QS4506,A802a,2022-07-29,367,3732.39,Sam
19753,QS1139,W8931,2022-07-29,265,11983.3,Sam
19754,TS1163,A802a,2022-07-29,371,3773.07,Shalini
19755,NE6537,Q28R3,2022-07-29,342,60304.86,Gowoon
19756,AS8179,A802a,2022-07-29,347,3528.99,Ingrid
19757,TM0916,W8931,2022-07-30,382,17274.04,Ingrid
19758,CI4562,W8931,2022-07-30,390,17635.8,Hannah
19759,NF9938,W8931,2022-07-30,406,18359.32,Ingrid
19760,SS3811,A802a,2022-07-30,480,4881.6,Shalini
19761,CS6924,R9S10,2022-07-31,220,9642.6,Ingrid
19762,CS2504,W8931,2022-07-31,336,15193.92,Ingrid
19763,MR7651,R9S10,2022-07-31,266,11658.78,Sam
19764,SC3814,A802a,2022-07-31,341,3467.97,Shalini
19765,CS2504,A802a,2022-08-01,340,3457.8,Shalini
19766,CS6924,JQ9322,2022-08-01,97,2424.03,Ethan
19767,AS0053,R9S10,2022-08-01,132,5785.56,Gowoon
19768,CI4562,W8931,2022-08-01,254,11485.88,Shalini
19769,TS1163,BC111d,2022-08-01,305,19300.4,Hannah
19770,CI4562,A802a,2022-08-01,318,3234.06,Shalini
19771,TS1163,W8931,2022-08-01,257,11621.54,Shalini
19772,QS1139,W8931,2022-08-01,248,11214.56,Sam
19773,SS3811,Q28R3,2022-08-01,394,69474.02,Ethan
19774,QI5038,A802a,2022-08-01,293,2979.81,Shalini
19775,SS3811,A802a,2022-08-01,390,3966.3,Shalini
19776,NF7397,A802a,2022-08-01,364,3701.88,Ingrid
19777,RV9064,Q28R3,2022-08-01,347,61186.51,Ingrid
19778,LM6201,A802a,2022-08-01,328,3335.76,Shalini
19779,SC7962,BC111d,2022-08-01,339,21451.92,Ethan
19780,SC7962,JQ9322,2022-08-01,99,2474.01,Hannah
19781,QS1139,A802a,2022-08-01,291,2959.47,Ingrid
19782,MM0344,A802a,2022-08-01,339,3447.63,Hannah
19783,SS3811,W8931,2022-08-01,304,13746.88,Shalini
19784,SC9674,BC111d,2022-08-01,296,18730.88,Ethan
19785,RV9064,W8931,2022-08-01,261,11802.42,Sam
19786,RS9813,W8931,2022-08-01,258,11666.76,Ingrid
19787,CS8317,JQ9322,2022-08-02,345,8621.55,Ethan
19788,TC0514,A802a,2022-08-02,271,2756.07,Sam
19789,CS8317,W8931,2022-08-02,335,15148.7,Ethan
19790,TS1163,BC111d,2022-08-02,283,17908.24,Shalini
19791,QS4506,R9S10,2022-08-02,109,4777.47,Sam
19792,CI4562,BC111d,2022-08-02,305,19300.4,Shalini
19793,TC0514,A802a,2022-08-02,268,2725.56,Shalini
19794,TS1163,A802a,2022-08-02,269,2735.73,Shalini
19795,QS4506,A802a,2022-08-02,281,2857.77,Ingrid
19796,QS1139,W8931,2022-08-02,291,13159.02,Sam
19797,ZD7787,A802a,2022-08-02,308,3132.36,Gowoon
19798,AM1674,A802a,2022-08-02,279,2837.43,Shalini
19799,CI4562,W8931,2022-08-02,304,13746.88,Shalini
19800,QS1139,BC111d,2022-08-02,293,18541.04,Hannah
19801,CS5977,A802a,2022-08-02,273,2776.41,Ingrid
19802,RV9064,A802a,2022-08-02,259,2634.03,Shalini
19803,CI4562,BC111d,2022-08-02,281,17781.68,Shalini
19804,QI5038,A802a,2022-08-02,284,2888.28,Ingrid
19805,TC0514,BC111d,2022-08-02,304,19237.12,Shalini
19806,CI9891,JQ9322,2022-08-03,560,13994.4,Sam
19807,NM1588,A802a,2022-08-03,262,2664.54,Shalini
19808,QS4506,W8931,2022-08-03,380,17183.6,Sam
19809,AM1674,A802a,2022-08-03,268,2725.56,Sam
19810,ZD7787,Q28R3,2022-08-03,390,68768.7,Gowoon
19811,QS4506,A802a,2022-08-03,271,2756.07,Sam
19812,MR7651,W8931,2022-08-03,377,17047.94,Gowoon
19813,CS5977,A802a,2022-08-03,278,2827.26,Sam
19814,QI5038,BC111d,2022-08-03,300,18984.0,Ingrid
19815,SC3814,A802a,2022-08-03,267,2715.39,Ingrid
19816,SC7962,Q28R3,2022-08-03,376,66300.08,Hannah
19817,SC9674,W8931,2022-08-03,400,18088.0,Ingrid
19818,ZD7787,A802a,2022-08-03,284,2888.28,Gowoon
19819,RS9813,BC111d,2022-08-03,321,20312.88,Ingrid
19820,MR7651,A802a,2022-08-03,300,3051.0,Gowoon
19821,TM0916,BC111d,2022-08-03,290,18351.2,Hannah
19822,SS3811,A802a,2022-08-03,312,3173.04,Shalini
19823,SC9674,A802a,2022-08-03,261,2654.37,Ethan
19824,CS5977,BC111d,2022-08-04,288,18224.64,Shalini
19825,QI5038,JQ9322,2022-08-04,363,9071.37,Ingrid
19826,TC0514,BC111d,2022-08-04,285,18034.8,Sam
19827,CS5977,JQ9322,2022-08-04,324,8096.76,Ingrid
19828,ZD7787,A802a,2022-08-04,294,2989.98,Gowoon
19829,CS6924,BC111d,2022-08-04,295,18667.6,Ingrid
19830,NE6537,BC111d,2022-08-04,304,19237.12,Shalini
19831,CS5977,A802a,2022-08-04,292,2969.64,Shalini
19832,MR6252,JQ9322,2022-08-04,387,9671.13,Shalini
19833,CS5977,W8931,2022-08-04,341,15420.02,Sam
19834,LM6201,R9S10,2022-08-04,370,16217.1,Sam
19835,CS6924,BC111d,2022-08-04,325,20566.0,Hannah
19836,CS5977,W8931,2022-08-04,334,15103.48,Shalini
19837,ZD7787,BC111d,2022-08-04,367,23223.76,Gowoon
19838,CS2504,A802a,2022-08-04,288,2928.96,Ingrid
19839,NE6537,A802a,2022-08-04,309,3142.53,Gowoon
19840,SC7962,BC111d,2022-08-04,338,21388.64,Hannah
19841,CS8317,A802a,2022-08-04,355,3610.35,Sam
19842,NE6537,A802a,2022-08-04,316,3213.72,Gowoon
19843,NE6537,A802a,2022-08-04,311,3162.87,Gowoon
19844,MM0344,A802a,2022-08-04,278,2827.26,Ingrid
19845,CS8317,R9S10,2022-08-04,458,20074.14,Ethan
19846,RV9064,A802a,2022-08-04,288,2928.96,Sam
19847,QI5038,A802a,2022-08-05,295,3000.15,Gowoon
19848,RV9064,A802a,2022-08-05,320,3254.4,Sam
19849,SC3814,BC111d,2022-08-05,309,19553.52,Ingrid
19850,RS9813,BC111d,2022-08-05,314,19869.92,Ingrid
19851,CS8317,A802a,2022-08-05,411,4179.87,Ethan
19852,CS8317,A802a,2022-08-05,396,4027.32,Ethan
19853,CS2504,W8931,2022-08-05,293,13249.46,Ingrid
19854,SC3814,W8931,2022-08-05,277,12525.94,Sam
19855,QS1139,A802a,2022-08-05,337,3427.29,Ingrid
19856,CS2504,JQ9322,2022-08-05,106,2648.94,Ingrid
19857,AM1674,W8931,2022-08-05,275,12435.5,Hannah
19858,QS1139,BC111d,2022-08-05,289,18287.92,Sam
19859,TC0514,A802a,2022-08-05,303,3081.51,Hannah
19860,SS3811,A802a,2022-08-05,407,4139.19,Shalini
19861,SC7962,A802a,2022-08-05,391,3976.47,Hannah
19862,QS1139,A802a,2022-08-05,350,3559.5,Ingrid
19863,QI5038,W8931,2022-08-05,249,11259.78,Sam
19864,SC7962,A802a,2022-08-05,359,3651.03,Hannah
19865,CS5977,A802a,2022-08-05,338,3437.46,Ingrid
19866,ZD7787,BC111d,2022-08-05,340,21515.2,Gowoon
19867,NF9938,W8931,2022-08-05,244,11033.68,Ethan
19868,CS2504,R9S10,2022-08-05,564,24720.12,Ingrid
19869,ZD7787,W8931,2022-08-06,303,13701.66,Gowoon
19870,MM0344,W8931,2022-08-06,278,12571.16,Ingrid
19871,SC9674,W8931,2022-08-06,330,14922.6,Ethan
19872,TC0514,A802a,2022-08-07,425,4322.25,Shalini
19873,SS3811,A802a,2022-08-08,405,4118.85,Shalini
19874,CS5977,EE05x,2022-08-08,315,114351.3,Ingrid
19875,SC9674,A802a,2022-08-08,376,3823.92,Ingrid
19876,TM0916,W8931,2022-08-08,384,17364.48,Shalini
19877,SC9674,W8931,2022-08-08,352,15917.44,Ingrid
19878,CS2504,A802a,2022-08-08,364,3701.88,Ingrid
19879,QS4506,A802a,2022-08-08,392,3986.64,Sam
19880,SS3811,A802a,2022-08-08,426,4332.42,Shalini
19881,SC7962,W8931,2022-08-08,419,18947.18,Ethan
19882,TM0916,A802a,2022-08-08,328,3335.76,Ingrid
19883,SV2287,A802a,2022-08-08,356,3620.52,Sam
19884,LM6201,A802a,2022-08-08,325,3305.25,Sam
19885,NM1588,A802a,2022-08-08,337,3427.29,Shalini
19886,CS2504,A802a,2022-08-08,393,3996.81,Ingrid
19887,SC9674,BC111d,2022-08-08,308,19490.24,Ingrid
19888,CS6924,W8931,2022-08-08,356,16098.32,Ingrid
19889,CS5977,A802a,2022-08-08,344,3498.48,Shalini
19890,SC9674,W8931,2022-08-08,358,16188.76,Ingrid
19891,NR3611,Q28R3,2022-08-08,340,59952.2,Shalini
19892,AS8179,W8931,2022-08-08,383,17319.26,Ethan
19893,AM1674,W8931,2022-08-08,294,13294.68,Hannah
19894,QS1139,EE05x,2022-08-08,305,110721.1,Shalini
19895,CS5977,A802a,2022-08-08,363,3691.71,Ingrid
19896,SC9674,W8931,2022-08-08,360,16279.2,Ingrid
19897,CS6924,W8931,2022-08-09,280,12661.6,Ingrid
19898,CS5977,W8931,2022-08-09,266,12028.52,Ingrid
19899,QI5038,A802a,2022-08-09,306,3112.02,Ingrid
19900,CS8317,W8931,2022-08-09,309,13972.98,Shalini
19901,RV9064,BC111d,2022-08-09,292,18477.76,Sam
19902,SC3814,JQ9322,2022-08-09,103,2573.97,Gowoon
19903,NF7397,JQ9322,2022-08-09,93,2324.07,Hannah
19904,ZD7787,A802a,2022-08-09,359,3651.03,Gowoon
19905,CS8317,W8931,2022-08-09,322,14560.84,Ethan
19906,CI4562,BC111d,2022-08-09,324,20502.72,Shalini
19907,SC9674,A802a,2022-08-09,319,3244.23,Ingrid
19908,CS5977,BC111d,2022-08-09,313,19806.64,Ingrid
19909,AM1674,A802a,2022-08-09,334,3396.78,Ingrid
19910,NE6537,A802a,2022-08-09,354,3600.18,Ethan
19911,AM1674,A802a,2022-08-09,308,3132.36,Sam
19912,AM1674,A802a,2022-08-09,305,3101.85,Ingrid
19913,NF7397,W8931,2022-08-09,258,11666.76,Shalini
19914,MM0344,A802a,2022-08-09,327,3325.59,Shalini
19915,CS2504,A802a,2022-08-09,329,3345.93,Ingrid
19916,QS1139,R9S10,2022-08-09,112,4908.96,Sam
19917,TM0916,R9S10,2022-08-09,103,4514.49,Gowoon
19918,AM1674,A802a,2022-08-09,294,2989.98,Ingrid
19919,AM1674,W8931,2022-08-09,295,13339.9,Sam
19920,TC0514,W8931,2022-08-09,260,11757.2,Ingrid
19921,CS6924,EE05x,2022-08-09,319,115803.38,Ethan
19922,NR3611,A802a,2022-08-10,304,3091.68,Shalini
19923,MR6252,W8931,2022-08-10,299,13520.78,Ethan
19924,TM0916,Q28R3,2022-08-10,331,58365.23,Ingrid
19925,QI5038,JQ9322,2022-08-10,312,7796.88,Shalini
19926,TS1163,W8931,2022-08-10,289,13068.58,Hannah
19927,QI5038,BC111d,2022-08-10,294,18604.32,Shalini
19928,ZD7787,W8931,2022-08-10,313,14153.86,Gowoon
19929,QS1139,A802a,2022-08-10,268,2725.56,Ingrid
19930,SS3811,BC111d,2022-08-10,366,23160.48,Ethan
19931,QS1139,W8931,2022-08-10,326,14741.72,Shalini
19932,QS4506,A802a,2022-08-11,259,2634.03,Shalini
19933,CS5977,A802a,2022-08-11,222,2257.74,Sam
19934,SS3811,W8931,2022-08-11,458,20710.76,Ethan
19935,CI4562,W8931,2022-08-11,439,19851.58,Shalini
19936,CS6924,W8931,2022-08-11,415,18766.3,Ingrid
19937,SV2287,W8931,2022-08-11,361,16324.42,Ingrid
19938,QS1139,W8931,2022-08-11,392,17726.24,Gowoon
19939,CI4562,BC111d,2022-08-11,284,17971.52,Shalini
19940,CS5977,W8931,2022-08-11,349,15781.78,Sam
19941,NR3611,Q28R3,2022-08-11,328,57836.24,Ingrid
19942,QS4506,W8931,2022-08-11,381,17228.82,Shalini
19943,SS3811,JQ9322,2022-08-11,589,14719.11,Shalini
19944,CS6924,BC111d,2022-08-11,289,18287.92,Ethan
19945,AM1674,W8931,2022-08-11,379,17138.38,Hannah
19946,MR7651,A802a,2022-08-11,251,2552.67,Ingrid
19947,QS1139,W8931,2022-08-11,388,17545.36,Ingrid
19948,AS8179,W8931,2022-08-11,367,16595.74,Shalini
19949,MM0344,EE05x,2022-08-11,334,121248.68,Shalini
19950,SS3811,A802a,2022-08-11,291,2959.47,Shalini
19951,MM0344,BC111d,2022-08-11,325,20566.0,Ingrid
19952,QI5038,A802a,2022-08-11,232,2359.44,Ingrid
19953,ZF8085,W8931,2022-08-11,355,16053.1,Sam
19954,NM1588,A802a,2022-08-11,264,2684.88,Ethan
19955,TS1163,A802a,2022-08-11,282,2867.94,Shalini
19956,CS2504,Q28R3,2022-08-12,340,59952.2,Ingrid
19957,SC9674,BC111d,2022-08-12,320,20249.6,Ingrid
19958,CS8317,W8931,2022-08-12,421,19037.62,Shalini
19959,SC7962,Q28R3,2022-08-12,349,61539.17,Ethan
19960,TC0514,BC111d,2022-08-12,288,18224.64,Ingrid
19961,CI4562,Q28R3,2022-08-12,298,52546.34,Ingrid
19962,SC3814,BC111d,2022-08-12,275,17402.0,Ingrid
19963,NF9938,A802a,2022-08-12,302,3071.34,Ingrid
19964,RV9064,W8931,2022-08-12,323,14606.06,Hannah
19965,NF7397,A802a,2022-08-12,289,2939.13,Ingrid
19966,TC0514,A802a,2022-08-12,262,2664.54,Sam
19967,CS6924,A802a,2022-08-12,301,3061.17,Ethan
19968,ZD7787,JQ9322,2022-08-12,365,9121.35,Shalini
19969,AM1674,BC111d,2022-08-12,321,20312.88,Ingrid
19970,SC7962,BC111d,2022-08-12,350,22148.0,Ingrid
19971,TC0514,W8931,2022-08-12,371,16776.62,Ingrid
19972,TM0916,A802a,2022-08-12,271,2756.07,Sam
19973,AS0053,A802a,2022-08-12,329,3345.93,Gowoon
19974,CS2504,R9S10,2022-08-12,412,18057.96,Ethan
19975,NF7397,JQ9322,2022-08-13,94,2349.06,Gowoon
19976,NF9938,A802a,2022-08-14,383,3895.11,Shalini
19977,NF7397,A802a,2022-08-14,357,3630.69,Ingrid
19978,CS8317,W8931,2022-08-14,334,15103.48,Ethan
19979,CS5977,W8931,2022-08-15,348,15736.56,Sam
19980,ZD7787,A802a,2022-08-15,384,3905.28,Shalini
19981,NF7397,W8931,2022-08-15,356,16098.32,Shalini
19982,RV9064,A802a,2022-08-15,397,4037.49,Ingrid
19983,RV9064,BC111d,2022-08-15,270,17085.6,Shalini
19984,NE6537,BC111d,2022-08-15,313,19806.64,Gowoon
19985,TC0514,BC111d,2022-08-15,328,20755.84,Sam
19986,QI5038,A802a,2022-08-15,369,3752.73,Ingrid
19987,TM0916,W8931,2022-08-15,386,17454.92,Sam
19988,MR6252,BC111d,2022-08-15,308,19490.24,Hannah
19989,CS5977,A802a,2022-08-15,398,4047.66,Sam
19990,NF9938,JQ9322,2022-08-15,517,12919.83,Ingrid
19991,NR3611,BC111d,2022-08-15,306,19363.68,Ingrid
19992,NE6537,A802a,2022-08-15,397,4037.49,Shalini
19993,CS5977,W8931,2022-08-15,433,19580.26,Ingrid
19994,AM1674,BC111d,2022-08-15,270,17085.6,Sam
19995,CS5977,A802a,2022-08-15,360,3661.2,Ingrid
19996,QS1139,A802a,2022-08-15,360,3661.2,Sam
19997,TS1163,W8931,2022-08-15,346,15646.12,Shalini
19998,AM1674,BC111d,2022-08-16,321,20312.88,Sam
19999,NF9938,W8931,2022-08-16,411,18585.42,Ingrid
20000,MR7651,W8931,2022-08-16,335,15148.7,Ingrid
20001,AS0053,Q28R3,2022-08-16,343,60481.19,Gowoon
20002,AV1169,JQ9322,2022-08-16,278,6947.22,Hannah
20003,SC9674,BC111d,2022-08-16,306,19363.68,Ethan
20004,CS6924,BC111d,2022-08-16,305,19300.4,Hannah
20005,TM0916,A802a,2022-08-16,342,3478.14,Ingrid
20006,QS1139,A802a,2022-08-16,360,3661.2,Sam
20007,QS1139,Q28R3,2022-08-16,327,57659.91,Hannah
20008,RV9064,W8931,2022-08-16,351,15872.22,Shalini
20009,ZD7787,A802a,2022-08-16,406,4129.02,Ethan
20010,NE6537,A802a,2022-08-16,382,3884.94,Gowoon
20011,CI9891,W8931,2022-08-16,358,16188.76,Ingrid
20012,MM0344,BC111d,2022-08-16,298,18857.44,Shalini
20013,SS3811,A802a,2022-08-16,456,4637.52,Ethan
20014,LM6201,BC111d,2022-08-16,311,19680.08,Ingrid
20015,ZD7787,A802a,2022-08-17,328,3335.76,Shalini
20016,RV9064,BC111d,2022-08-17,273,17275.44,Sam
20017,QS1139,BC111d,2022-08-17,284,17971.52,Hannah
20018,TC0514,A802a,2022-08-17,289,2939.13,Shalini
20019,QV5573,W8931,2022-08-17,272,12299.84,Ingrid
20020,MR6252,W8931,2022-08-17,266,12028.52,Shalini
20021,CI4562,A802a,2022-08-17,327,3325.59,Shalini
20022,CS6924,BC111d,2022-08-17,318,20123.04,Ingrid
20023,ZD7787,W8931,2022-08-17,307,13882.54,Gowoon
20024,CS8317,A802a,2022-08-17,401,4078.17,Ethan
20025,MR6252,BC111d,2022-08-17,306,19363.68,Shalini
20026,CS5977,W8931,2022-08-17,262,11847.64,Gowoon
20027,QS1139,Q28R3,2022-08-17,348,61362.84,Ingrid
20028,QS1139,A802a,2022-08-17,309,3142.53,Shalini
20029,RS9813,W8931,2022-08-17,268,12118.96,Ethan
20030,CS8317,BC111d,2022-08-17,345,21831.6,Shalini
20031,AM1674,Q28R3,2022-08-17,333,58717.89,Hannah
20032,CI4562,A802a,2022-08-18,286,2908.62,Ethan
20033,CI9891,A802a,2022-08-18,266,2705.22,Shalini
20034,AM1674,A802a,2022-08-18,287,2918.79,Sam
20035,CS8317,W8931,2022-08-18,320,14470.4,Ethan
20036,MR6252,A802a,2022-08-18,266,2705.22,Shalini
20037,CI9891,W8931,2022-08-18,295,13339.9,Sam
20038,AS8179,A802a,2022-08-18,267,2715.39,Gowoon
20039,LM6201,JQ9322,2022-08-18,367,9171.33,Sam
20040,CS6924,BC111d,2022-08-18,310,19616.8,Ingrid
20041,SC7962,W8931,2022-08-18,336,15193.92,Hannah
20042,CS8317,W8931,2022-08-18,362,16369.64,Sam
20043,QS1139,JQ9322,2022-08-18,284,7097.16,Shalini
20044,SS3811,BC111d,2022-08-18,347,21958.16,Ingrid
20045,SC9674,Q28R3,2022-08-18,353,62244.49,Ingrid
20046,TC0514,A802a,2022-08-18,257,2613.69,Shalini
20047,AM1674,A802a,2022-08-18,254,2583.18,Ingrid
20048,QI5038,A802a,2022-08-18,287,2918.79,Ingrid
20049,CI4562,Q28R3,2022-08-18,345,60833.85,Hannah
20050,CS5977,A802a,2022-08-18,275,2796.75,Ingrid
20051,CS8317,W8931,2022-08-18,352,15917.44,Gowoon
20052,TC0514,BC111d,2022-08-18,293,18541.04,Hannah
20053,AM1674,BC111d,2022-08-19,284,17971.52,Ingrid
20054,RS9813,W8931,2022-08-19,373,16867.06,Ethan
20055,SC9674,JQ9322,2022-08-19,533,13319.67,Ingrid
20056,MR6252,BC111d,2022-08-19,287,18161.36,Hannah
20057,NF7397,W8931,2022-08-19,356,16098.32,Shalini
20058,CS6924,BC111d,2022-08-19,283,17908.24,Hannah
20059,TC0514,A802a,2022-08-19,261,2654.37,Sam
20060,CS2504,W8931,2022-08-19,401,18133.22,Ethan
20061,NE6537,BC111d,2022-08-19,376,23793.28,Shalini
20062,MR7651,Q28R3,2022-08-19,307,54133.31,Ingrid
20063,RV9064,R9S10,2022-08-19,262,11483.46,Hannah
20064,AM1674,W8931,2022-08-19,386,17454.92,Sam
20065,NR3611,A802a,2022-08-19,265,2695.05,Ingrid
20066,SC7962,BC111d,2022-08-19,361,22844.08,Shalini
20067,RS9813,BC111d,2022-08-19,325,20566.0,Ingrid
20068,SC7962,A802a,2022-08-19,305,3101.85,Shalini
20069,QS1139,A802a,2022-08-19,254,2583.18,Hannah
20070,CS8317,A802a,2022-08-19,308,3132.36,Ethan
20071,QI5038,BC111d,2022-08-19,274,17338.72,Sam
20072,MR7651,W8931,2022-08-19,361,16324.42,Hannah
20073,CS5977,BC111d,2022-08-19,287,18161.36,Gowoon
20074,CS6924,A802a,2022-08-19,251,2552.67,Ingrid
20075,TS1163,JQ9322,2022-08-19,557,13919.43,Hannah
20076,TS1163,Q28R3,2022-08-19,342,60304.86,Ingrid
20077,SS3811,W8931,2022-08-19,439,19851.58,Sam
20078,ZD7787,A802a,2022-08-19,304,3091.68,Gowoon
20079,NF7397,A802a,2022-08-19,242,2461.14,Sam
20080,ZD7787,Q28R3,2022-08-19,365,64360.45,Gowoon
20081,RS9813,W8931,2022-08-20,344,15555.68,Ingrid
20082,QS1139,A802a,2022-08-20,295,3000.15,Gowoon
20083,SC9674,A802a,2022-08-20,286,2908.62,Ingrid
20084,SC7962,A802a,2022-08-21,411,4179.87,Ethan
20085,LM6201,A802a,2022-08-22,368,3742.56,Gowoon
20086,TS1163,BC111d,2022-08-22,287,18161.36,Hannah
20087,RV9064,BC111d,2022-08-22,276,17465.28,Shalini
20088,CS5977,A802a,2022-08-22,379,3854.43,Ingrid
20089,SC7962,W8931,2022-08-22,363,16414.86,Hannah
20090,NR9560,A802a,2022-08-22,397,4037.49,Ingrid
20091,CS6924,BC111d,2022-08-22,352,22274.56,Hannah
20092,SC3814,A802a,2022-08-22,405,4118.85,Ingrid
20093,MM0344,BC111d,2022-08-22,293,18541.04,Shalini
20094,QS1139,W8931,2022-08-22,291,13159.02,Hannah
20095,CS5977,W8931,2022-08-22,305,13792.1,Sam
20096,AM1674,W8931,2022-08-22,282,12752.04,Ingrid
20097,CS8317,BC111d,2022-08-22,390,24679.2,Ethan
20098,CI9891,A802a,2022-08-22,382,3884.94,Sam
20099,CS2504,A802a,2022-08-22,396,4027.32,Ethan
20100,CI4562,W8931,2022-08-22,308,13927.76,Ethan
20101,QS4506,W8931,2022-08-22,326,14741.72,Ingrid
20102,CS8317,A802a,2022-08-22,462,4698.54,Ethan
20103,RV9064,JQ9322,2022-08-22,323,8071.77,Gowoon
20104,SS3811,A802a,2022-08-22,498,5064.66,Sam
20105,TC0514,JQ9322,2022-08-23,573,14319.27,Shalini
20106,NR3611,W8931,2022-08-23,389,17590.58,Ethan
20107,CS5977,A802a,2022-08-23,382,3884.94,Ingrid
20108,QS4506,A802a,2022-08-23,386,3925.62,Shalini
20109,CS5977,R9S10,2022-08-23,384,16830.72,Gowoon
20110,QS1139,JQ9322,2022-08-23,500,12495.0,Ingrid
20111,NF7397,BC111d,2022-08-23,271,17148.88,Ingrid
20112,CS8317,JQ9322,2022-08-23,631,15768.69,Ethan
20113,QD2621,A802a,2022-08-23,420,4271.4,Hannah
20114,NM1588,A802a,2022-08-23,367,3732.39,Hannah
20115,ZD7787,A802a,2022-08-23,461,4688.37,Sam
20116,QS4506,Q28R3,2022-08-23,316,55720.28,Sam
20117,QV5573,A802a,2022-08-23,386,3925.62,Sam
20118,SC3814,BC111d,2022-08-23,277,17528.56,Gowoon
20119,NR3611,JQ9322,2022-08-23,552,13794.48,Shalini
20120,TM0916,A802a,2022-08-23,395,4017.15,Sam
20121,SC9674,A802a,2022-08-23,413,4200.21,Ingrid
20122,CS8317,BC111d,2022-08-23,350,22148.0,Sam
20123,CS5977,EE05x,2022-08-23,322,116892.44,Sam
20124,QI5038,A802a,2022-08-23,430,4373.1,Shalini
20125,RV9064,BC111d,2022-08-23,298,18857.44,Ingrid
20126,SC7962,W8931,2022-08-24,383,17319.26,Hannah
20127,QI5038,BC111d,2022-08-24,295,18667.6,Sam
20128,ZD7787,A802a,2022-08-24,413,4200.21,Shalini
20129,TC0514,BC111d,2022-08-24,296,18730.88,Gowoon
20130,NF7397,A802a,2022-08-24,352,3579.84,Hannah
20131,AM1674,A802a,2022-08-24,323,3284.91,Shalini
20132,MM0344,W8931,2022-08-24,323,14606.06,Hannah
20133,TC0514,BC111d,2022-08-24,296,18730.88,Sam
20134,CS6924,A802a,2022-08-24,365,3712.05,Gowoon
20135,SC7962,A802a,2022-08-24,397,4037.49,Gowoon
20136,QS1139,W8931,2022-08-24,338,15284.36,Sam
20137,CI4562,A802a,2022-08-24,354,3600.18,Shalini
20138,AM1674,A802a,2022-08-24,371,3773.07,Shalini
20139,NE6537,A802a,2022-08-24,403,4098.51,Gowoon
20140,AV1169,A802a,2022-08-24,361,3671.37,Shalini
20141,TC0514,W8931,2022-08-24,331,14967.82,Ingrid
20142,NF9938,JQ9322,2022-08-24,337,8421.63,Ethan
20143,TM0916,W8931,2022-08-24,349,15781.78,Ingrid
20144,CI4562,W8931,2022-08-24,359,16233.98,Shalini
20145,SC7962,Q28R3,2022-08-24,388,68416.04,Hannah
20146,MR7651,A802a,2022-08-24,364,3701.88,Ingrid
20147,RS9813,A802a,2022-08-24,366,3722.22,Ingrid
20148,QS1139,Q28R3,2022-08-24,324,57130.92,Ingrid
20149,SC9674,R9S10,2022-08-25,114,4996.62,Ingrid
20150,AM1674,BC111d,2022-08-25,287,18161.36,Shalini
20151,AS8179,BC111d,2022-08-25,301,19047.28,Ingrid
20152,SC9674,Q28R3,2022-08-25,337,59423.21,Ethan
20153,CI4562,A802a,2022-08-25,311,3162.87,Shalini
20154,NR9560,A802a,2022-08-25,302,3071.34,Ethan
20155,QS1139,A802a,2022-08-25,302,3071.34,Hannah
20156,RS9813,BC111d,2022-08-25,310,19616.8,Ethan
20157,MR6252,A802a,2022-08-25,264,2684.88,Shalini
20158,QS1139,A802a,2022-08-25,300,3051.0,Gowoon
20159,SC9674,A802a,2022-08-25,314,3193.38,Ingrid
20160,SC3814,R9S10,2022-08-25,102,4470.66,Shalini
20161,TC0514,BC111d,2022-08-25,323,20439.44,Sam
20162,AM1674,BC111d,2022-08-25,277,17528.56,Shalini
20163,TC0514,BC111d,2022-08-25,284,17971.52,Sam
20164,QI5038,A802a,2022-08-25,257,2613.69,Sam
20165,AS0053,W8931,2022-08-25,294,13294.68,Gowoon
20166,CI4562,A802a,2022-08-25,297,3020.49,Ingrid
20167,TC0514,A802a,2022-08-25,295,3000.15,Sam
20168,SS3811,A802a,2022-08-25,397,4037.49,Shalini
20169,NR3611,A802a,2022-08-25,333,3386.61,Gowoon
20170,AS7573,A802a,2022-08-25,319,3244.23,Ethan
20171,CS8317,A802a,2022-08-25,364,3701.88,Shalini
20172,SC7962,W8931,2022-08-26,368,16640.96,Hannah
20173,QI5038,W8931,2022-08-26,297,13430.34,Ingrid
20174,CI4562,Q28R3,2022-08-26,304,53604.32,Hannah
20175,CI4562,A802a,2022-08-26,238,2420.46,Shalini
20176,CI4562,W8931,2022-08-26,290,13113.8,Hannah
20177,MR7651,JQ9322,2022-08-26,343,8571.57,Hannah
20178,QS1139,JQ9322,2022-08-26,372,9296.28,Ingrid
20179,ZD7787,A802a,2022-08-26,309,3142.53,Gowoon
20180,SS3811,W8931,2022-08-26,349,15781.78,Shalini
20181,MR6252,JQ9322,2022-08-26,306,7646.94,Hannah
20182,NE6537,BC111d,2022-08-26,355,22464.4,Gowoon
20183,QS1139,BC111d,2022-08-26,268,16959.04,Sam
20184,CI4562,BC111d,2022-08-26,308,19490.24,Hannah
20185,CS5977,A802a,2022-08-26,277,2817.09,Ingrid
20186,NF9938,BC111d,2022-08-26,320,20249.6,Ingrid
20187,CS6924,W8931,2022-08-26,307,13882.54,Gowoon
